,id,-,sentiment,text
3881,1870,CallOfDutyBlackopsColdWar,1,That get my down.....the seriously incredible in-game ending/game reveal...I’ve ever experienced. This absolutely trashed ANYTHING Fortnite had in 2010... wow I wish I had kids at this.
3882,1871,CallOfDutyBlackopsColdWar,1,Sniper look smooth af on blackops cold war thank God.  
3883,1871,CallOfDutyBlackopsColdWar,1,"Snipers, thank goodness, look slick on Blackops in the Cold War."
3884,1871,CallOfDutyBlackopsColdWar,1,"Snipers look smooth on Cold War blackouts, thank God."
3885,1871,CallOfDutyBlackopsColdWar,1,Sniper look completely af on blackops cold war thank God.
3886,1871,CallOfDutyBlackopsColdWar,1,Sniper look smooth af on what blackops cold as war thank fucking God.
3887,1871,CallOfDutyBlackopsColdWar,1,Sniper look smooth af on your cold war thank you.
3888,1872,CallOfDutyBlackopsColdWar,0,The base weapons of black ops Cold War are so ass 🥴
3889,1872,CallOfDutyBlackopsColdWar,0,Cold War Black Ops' basic weapons are so good
3890,1872,CallOfDutyBlackopsColdWar,0,"Cold War Black Hawk's Basic Weapon Is a So-called ""ass"""
3891,1872,CallOfDutyBlackopsColdWar,0,The cyber weapons of black ops Cold War are so ass 🥴
3892,1872,CallOfDutyBlackopsColdWar,0,T The defense base weapons of black ops Cold War are so ass [UNK]
3893,1872,CallOfDutyBlackopsColdWar,0,The base weapons of black ops Cold War Not so good <unk>
3894,1873,CallOfDutyBlackopsColdWar,1,Just some fun!  
3895,1873,CallOfDutyBlackopsColdWar,1,Just a bit of fun!
3896,1873,CallOfDutyBlackopsColdWar,1,Just some fun!
3897,1873,CallOfDutyBlackopsColdWar,1,Just some love!
3898,1873,CallOfDutyBlackopsColdWar,1,the Just some fun!
3899,1873,CallOfDutyBlackopsColdWar,1,Just some pictures!
3906,1875,CallOfDutyBlackopsColdWar,1,"A Win for Verdansk's finest.. . ""Mil-sim"". .  "
3907,1875,CallOfDutyBlackopsColdWar,1,"A win for the best Gdansk.. ""Mil-sim."""
3908,1875,CallOfDutyBlackopsColdWar,1,Winning shot: Wernblum (Milesim).
3909,1875,CallOfDutyBlackopsColdWar,1,"A Win for Verdansk's Russia. ""Mil-sim"".."
3910,1875,CallOfDutyBlackopsColdWar,1,"After A Quick Win for Verdansk'man s finest... "" Lord Mil - sim "".."
3911,1875,CallOfDutyBlackopsColdWar,1,"A Song for Dave's Dream... ""Mil-sim"".."
3912,1876,CallOfDutyBlackopsColdWar,1,I am beyond excited for black ops cold war.
3913,1876,CallOfDutyBlackopsColdWar,1,I'm more than excited for the Cold War.
3914,1876,CallOfDutyBlackopsColdWar,1,I am not enthusiastic about the Cold War.
3915,1876,CallOfDutyBlackopsColdWar,1,I am particularly excited for black ops cold war.
3916,1876,CallOfDutyBlackopsColdWar,1,Now I myself am beyond excited for black ops cold war.
3917,1876,CallOfDutyBlackopsColdWar,1,I is beyond excited for black ops cold war.
3924,1878,CallOfDutyBlackopsColdWar,1,I just realized look how fucking big that map is my nigga
3925,1878,CallOfDutyBlackopsColdWar,1,I just realized how damn big this map is my ebony
3926,1878,CallOfDutyBlackopsColdWar,1,I just realized look how fucking big that map is my nigga
3927,1878,CallOfDutyBlackopsColdWar,1,I just realized look how fucking big your map is my nigga
3928,1878,CallOfDutyBlackopsColdWar,1,and I also just realized look how fucking big that map is my nigga
3929,1878,CallOfDutyBlackopsColdWar,1,I get realized is how fucking big that map is my nigga
3930,1879,CallOfDutyBlackopsColdWar,1,"i cant wait man, i just hope it’s a good cod"
3931,1879,CallOfDutyBlackopsColdWar,1,"I can't wait, man, I just hope it's a good cod"
3932,1879,CallOfDutyBlackopsColdWar,1,"i cant wait man, i just hope it's a good cod"
3933,1879,CallOfDutyBlackopsColdWar,1,"i cant wait man, i just hope it’s a good cod"
3934,1879,CallOfDutyBlackopsColdWar,1,"i cant wait man, say i just... hope it ’ s a good good cod"
3935,1879,CallOfDutyBlackopsColdWar,1,"i gonna wait man, i just hope up a good cod"
3936,1880,CallOfDutyBlackopsColdWar,0, 
3937,1880,CallOfDutyBlackopsColdWar,0,It is not the first time that the EU Commission has taken such a step.
3938,1880,CallOfDutyBlackopsColdWar,0,"At the same time, despite the fact that there are currently some 100 million people living below the poverty line, most of them do not have access to health services and do not have access to health care, while most of them do not have access to health care."
3939,1880,CallOfDutyBlackopsColdWar,0,
3940,1880,CallOfDutyBlackopsColdWar,0,
3941,1880,CallOfDutyBlackopsColdWar,0,
3948,1882,CallOfDutyBlackopsColdWar,1,Still my favorite CoD teaser EVER! 🥰. twitter.com/Call0fDutyWiki…
3949,1882,CallOfDutyBlackopsColdWar,1,Still my favorite CoD teaser EVER!. twitter.com / Call0fDutyWiki...
3950,1882,CallOfDutyBlackopsColdWar,1,Still my favorite CoD teaser EVER!.
3951,1882,CallOfDutyBlackopsColdWar,1,Still my favorite CoD teaser EVER! 🥰. twitter.com/Call0fDutyWiki…
3952,1882,CallOfDutyBlackopsColdWar,1,IBM Still my favorite CoD teaser EVER! 🥰. twitter.com/Call0fDutyWiki…
3953,1882,CallOfDutyBlackopsColdWar,1,how
3972,1886,CallOfDutyBlackopsColdWar,0,Wtf
3973,1886,CallOfDutyBlackopsColdWar,0,Wtf
3974,1886,CallOfDutyBlackopsColdWar,0,Wtf
3975,1886,CallOfDutyBlackopsColdWar,0,Wtf
3976,1886,CallOfDutyBlackopsColdWar,0,with Wtf
3977,1886,CallOfDutyBlackopsColdWar,0,not
3984,1888,CallOfDutyBlackopsColdWar,0,Yikes. I have to pay more to play on both consoles? Fuck man.  
3985,1888,CallOfDutyBlackopsColdWar,0,Yikes. I have to pay more to play on both consoles? Fuck man.
3986,1888,CallOfDutyBlackopsColdWar,0,"Yes, do I have to pay more to play on both consoles?"
3987,1888,CallOfDutyBlackopsColdWar,0,Yikes. I have it pay more to play on both consoles? Fuck man.
3988,1888,CallOfDutyBlackopsColdWar,0,Yikes. I have decided to pay you more to play on both consoles? Mr Fuck man.
3989,1888,CallOfDutyBlackopsColdWar,0,Yikes. you have to pay more to play the both consoles? Fuck man.
3996,1890,CallOfDutyBlackopsColdWar,0,Holy Fucking Shit!!! Yes!!!!
3997,1890,CallOfDutyBlackopsColdWar,0,Holy shit!!! Yes!!!!
3998,1890,CallOfDutyBlackopsColdWar,0,Holy Fucking Shit!!! Yes!!!
3999,1890,CallOfDutyBlackopsColdWar,0,Holy Holy Shit!!! Yes!!!!
4000,1890,CallOfDutyBlackopsColdWar,0,Holy Fucking Jesus Shit!!! Oh Yes!!!!
4001,1890,CallOfDutyBlackopsColdWar,0,Holy Fucking Shit!!! At
4008,1892,CallOfDutyBlackopsColdWar,1,This looks really cool
4009,1892,CallOfDutyBlackopsColdWar,1,This looks really cool
4010,1892,CallOfDutyBlackopsColdWar,1,It looks very cool
4011,1892,CallOfDutyBlackopsColdWar,1,This looks kinda cool
4012,1892,CallOfDutyBlackopsColdWar,1,This kid looks really cool
4013,1892,CallOfDutyBlackopsColdWar,1,This way really cool
4014,1893,CallOfDutyBlackopsColdWar,1,"So the black ops cold war stream lady night was a busy due to technical issues, still played it off camera and enjoyed every second of it. I haven't had this much fun in a cod game since ww2."
4015,1893,CallOfDutyBlackopsColdWar,1,"So Black Ops Cold War Stream Lady Night was very busy due to technical problems, still playing it off camera and enjoying every second of it. I haven't had that much fun playing cod since WW2."
4016,1893,CallOfDutyBlackopsColdWar,1,"So the evening of ""The Lady from the Cold War"" was busy due to technical problems, still playing behind the camera and enjoying every second."
4017,1893,CallOfDutyBlackopsColdWar,1,"So the black ops cold war on lady night was REALLY busy due have technical issues, still played it off camera and enjoyed every second of it. I haven't had this awesome fun in a cod game since ww2."
4018,1893,CallOfDutyBlackopsColdWar,1,"So the global black ops cold war stream our lady night was a busy due to various technical security issues, as still much played it off camera repeatedly and enjoyed every last second of... it. I haven't had this much fun in a cod game since ww2."
4019,1893,CallOfDutyBlackopsColdWar,1,"So the black ops cold war stream lady night took a busy due to technical issues, still played top off online and enjoy every bit of it. I haven't had this emotional participation in a cod game since ww2."
4026,1895,CallOfDutyBlackopsColdWar,1,It’s Xbox Early Access day! We can’t wait to play! . .  
4027,1895,CallOfDutyBlackopsColdWar,1,It's Xbox Early Access Day! We can't wait to play!.
4028,1895,CallOfDutyBlackopsColdWar,1,It's Xbox Early Access day! We can't wait to play!...
4029,1895,CallOfDutyBlackopsColdWar,1,It’s Xbox Early Game day! We can’t wait to play!.<unk>
4030,1895,CallOfDutyBlackopsColdWar,1,It it ’ s Xbox Early Access day! You We can say ’ t wait to play!..
4031,1895,CallOfDutyBlackopsColdWar,1,It’s still Early One day! We could wait to play!..
4032,1896,CallOfDutyBlackopsColdWar,1,Perfect
4033,1896,CallOfDutyBlackopsColdWar,1,Perfect
4034,1896,CallOfDutyBlackopsColdWar,1,Perfect
4035,1896,CallOfDutyBlackopsColdWar,1,Perfect
4036,1896,CallOfDutyBlackopsColdWar,1,Perfect Perfect
4037,1896,CallOfDutyBlackopsColdWar,1,your
4062,1901,CallOfDutyBlackopsColdWar,1,Mfs getting excited for theatre mode on cold war when black ops 3 and black ops 4 had one and none yall did shit with it . 
4063,1901,CallOfDutyBlackopsColdWar,1,Mfs who got excited for Cold War theatrical mode when Black Ops 3 and Black Ops 4 had one and nobody was doing shit with it.
4064,1901,CallOfDutyBlackopsColdWar,1,"Mfs aroused the theater regime during the Cold War, when black ops 3 and black ops 4 had one and not a single yall did a shit with it."
4065,1901,CallOfDutyBlackopsColdWar,1,Mfs getting excited for discussion mode on cold war when black ops 3 and black ops 4 had one and none yall did shit with it<unk>
4066,1901,CallOfDutyBlackopsColdWar,1,Mfs getting excited for combat theatre mode on cold war when black ops 3 killed and as black ops 4 had one victim and none who yall did shit with was it.
4067,1901,CallOfDutyBlackopsColdWar,1,Mfs getting sucked for survival mode on cold war with black ops 3 and black ops 4 created something and none yall did shit with it.
4074,1903,CallOfDutyBlackopsColdWar,1,THANK YOU! . 
4075,1903,CallOfDutyBlackopsColdWar,1,THANK YOU!.
4076,1903,CallOfDutyBlackopsColdWar,1,THANK YOU!.
4077,1903,CallOfDutyBlackopsColdWar,1,THANK A!.
4078,1903,CallOfDutyBlackopsColdWar,1,I THANK YOU!.
4079,1903,CallOfDutyBlackopsColdWar,1,THANK WHO!.
4080,1904,CallOfDutyBlackopsColdWar,1,I get to share with the first game I've gotten a to work on. I'm happy to announce that I was part of the dev team on Black Ops Cold War. Mad props to everyone who worked with me on this and organized the Warzone reveal!  . youtube.com/watch?v=aTS9n_…
4081,1904,CallOfDutyBlackopsColdWar,1,I am pleased to announce that I was part of the development team of Black Ops Cold War. Crazy props for everyone who worked with me on it and organized the Warzone unveiling!. youtube.com / watch? v = aTS9n _...
4082,1904,CallOfDutyBlackopsColdWar,1,I get to share with the first game I've gotten a to work on. I'm happy to announce that I was part of the dev team on Black Ops Cold War. Mad props to everyone who worked with me on this and organized the Warzone reveal!. youtube.com / watch? v = aTS9n _...
4083,1904,CallOfDutyBlackopsColdWar,1,I get to share with the first game you gotten a to work on. Im happy to announce that I was president of this dev team on Black Ops Cold blood. Mad props to everyone who worked with me on this work organized the Warzone reveal! . youtube.com/watch?v=aTS9n_…
4084,1904,CallOfDutyBlackopsColdWar,1,I get to share with the first Xbox game I've gotten a to work on. and I'end m happy to announce that I always was part of the con dev team on Black Ops Cold War. Bowling Mad props down to everyone... who worked with me on this game and organized the Warzone reveal!. youtube. com / your watch? v = aTS9n _ …
4085,1904,CallOfDutyBlackopsColdWar,1,I want to share with the first game that've gotten a writer work on. I'm here to announce that he was part over the dev team on Black Ops Cold War. Mad props off everyone who worked with Alex on this and got the Warzone in!. youtube.com/watch?v=aTS9n_...
4086,1905,CallOfDutyBlackopsColdWar,0,wtf is cold war man just remaster black ops 2 already
4087,1905,CallOfDutyBlackopsColdWar,0,wtf is cold war man just remaster black ops 2 already
4088,1905,CallOfDutyBlackopsColdWar,0,wtf is the Cold War man who just released Black Hawk 2
4089,1905,CallOfDutyBlackopsColdWar,0,wtf is cold war y just remaster black ops 2 already
4090,1905,CallOfDutyBlackopsColdWar,0,wtf is that cold war man just remaster of black market ops 2 already
4091,1905,CallOfDutyBlackopsColdWar,0,wtf is cold war man just remaster<unk> ops by already
4098,1907,CallOfDutyBlackopsColdWar,0,Hell yeah!
4099,1907,CallOfDutyBlackopsColdWar,0,"Hell, yes!"
4100,1907,CallOfDutyBlackopsColdWar,0,Good morning and welcome!
4101,1907,CallOfDutyBlackopsColdWar,0,Hell no!
4102,1907,CallOfDutyBlackopsColdWar,0,Hell oh yeah!
4103,1907,CallOfDutyBlackopsColdWar,0,Hell You!
4110,1909,CallOfDutyBlackopsColdWar,0,So CoD:Black Ops Cold War is gonna be ass? @RealThunder402 where are we dropping at?
4111,1909,CallOfDutyBlackopsColdWar,0,So CoD: Black Ops Cold War will be an ass? @ RealThunder402 Where do we fall?
4112,1909,CallOfDutyBlackopsColdWar,0,So CoD: Black Ops Cold War is gonna be ass? @ RealThunder402 where are we dropping at?
4113,1909,CallOfDutyBlackopsColdWar,0,So CoD:Black Ops Cold War<unk> gonna be ass? @RealThunder402 where were we dropping at?
4114,1909,CallOfDutyBlackopsColdWar,0,So CoD : And Black Circle Ops thinks Cold War is gonna be ass? @RealThunder402 to where are we dropping at?
4115,1909,CallOfDutyBlackopsColdWar,0,So CoD:Black American Global War is gonna our ass? @RealThunder402 where are we dropping at?
4134,1913,CallOfDutyBlackopsColdWar,1,wow they really went for realism
4135,1913,CallOfDutyBlackopsColdWar,1,"Wow, they really opted for realism"
4136,1913,CallOfDutyBlackopsColdWar,1,it is a pity that they really went for realism
4137,1913,CallOfDutyBlackopsColdWar,1,wow they always went for realism
4138,1913,CallOfDutyBlackopsColdWar,1,wow they really went just for realism
4139,1913,CallOfDutyBlackopsColdWar,1,wow they really went into realism
4140,1914,CallOfDutyBlackopsColdWar,1,Best Game So Far  
4141,1914,CallOfDutyBlackopsColdWar,1,Best game so far
4142,1914,CallOfDutyBlackopsColdWar,1,The best game so far
4143,1914,CallOfDutyBlackopsColdWar,1,Best Review So Far
4144,1914,CallOfDutyBlackopsColdWar,1,2009 Best Game So Far
4145,1914,CallOfDutyBlackopsColdWar,1,The Game So Far
4146,1915,CallOfDutyBlackopsColdWar,0,Vehicles look super annoying.  
4147,1915,CallOfDutyBlackopsColdWar,0,Vehicles look super annoying.
4148,1915,CallOfDutyBlackopsColdWar,0,Looks super irritating.
4149,1915,CallOfDutyBlackopsColdWar,0,Vehicles are super annoying.
4150,1915,CallOfDutyBlackopsColdWar,0,Vehicles do look super annoying.
4151,1915,CallOfDutyBlackopsColdWar,0,Vehicles got super annoying.
4164,1918,CallOfDutyBlackopsColdWar,1,"That in game event was one of the coolest so far. Not only was it like an open space you could interact with, but actually playing the game and running around the map and “solving the mystery” was so much fun. Cannot wait for Black Ops Cold War."
4165,1918,CallOfDutyBlackopsColdWar,1,"Not only was it like an open space to interact with, but actually it was so much fun to play the game, run around on the map and ""solve the puzzle."" I can't wait for Black Ops Cold War."
4166,1918,CallOfDutyBlackopsColdWar,1,"It was one of the coolest events in the game so far. Not only was it like an open space to interact with, but actually playing the game and running around the map and ""solving the mystery"" was so much fun."
4167,1918,CallOfDutyBlackopsColdWar,1,"That in game event was one of the coolest so far. Not only was it like an open space you really interact with, but people playing the game and running behind the map and “solving the mystery” is so much fun. Cannot wait for Black Hole Cold War."
4168,1918,CallOfDutyBlackopsColdWar,1,"That in game video event was one of the coolest so therefore far. Not only just was it like such an open space you everywhere could interact with, but actually playing the game... and running around the map and “ solving out the mystery ” was so much fun. Cannot always wait for your Black Jet Ops Cold War."
4169,1918,CallOfDutyBlackopsColdWar,1,"That in game event was when I fan coolest so ever. Why only was it like an open space you could interact with, but actually playing the game and running underneath the map and discovering the mystery” was so more fun. Cannot wait for Black Ops Cold War."
4170,1919,CallOfDutyBlackopsColdWar,1,I’m actually kinda hype for this .. there hasn’t been an actual “BIG OFFICIAL ANNOUNCEMENTS” from a Big Gaming Franchise for a while now in my opinion ..
4171,1919,CallOfDutyBlackopsColdWar,1,"I'm actually a bit hype for it.. I don't think there's been any ""BIG OFFICIAL ANNOUNCEMENTS"" from a big gaming franchise for a while now."
4172,1919,CallOfDutyBlackopsColdWar,1,"I'm actually kinda hfor this.. there hasn't been a actual ""BIG OFFICIAL ANNOUNCEMENTS"" from a Big Gaming franchise for a while now in my opinion.."
4173,1919,CallOfDutyBlackopsColdWar,1,I’m actually kinda game for this.. there hasn’t come ANY extended “BIG OFFICIAL ANNOUNCEMENTS” from a Big Gaming Franchise for a while now in my opinion..
4174,1919,CallOfDutyBlackopsColdWar,1,And I ’ m actually kinda crazy hype for this.. there hasn ’ t been an actual “ BIG OFFICIAL AS ANNOUNCEMENTS until ” apart from meeting a Big Gaming Franchise for and a while right now in getting my scientific opinion..
4175,1919,CallOfDutyBlackopsColdWar,1,<unk> personally kinda picking for itself.. there hasn’t been an actual “BIG OFFICIAL ANNOUNCEMENTS” from a Big Big Franchise for a while back in our opinion..
4176,1920,CallOfDutyBlackopsColdWar,0,@CallofDuty y’all really fucked up Black Ops Cold War lmao get ready for a flop
4177,1920,CallOfDutyBlackopsColdWar,0,@ CallofDuty y'all really fucked Black Ops cold war lmao get ready for a flop
4178,1920,CallOfDutyBlackopsColdWar,0,@ CfDuty y'all really fucked up Black Ops Cold War lmao get ready for a flop
4179,1920,CallOfDutyBlackopsColdWar,0,@CallofDuty<unk> really fucked up Black Ops Cold War movie get ready for a flop
4180,1920,CallOfDutyBlackopsColdWar,0,with @CallofDuty y u ’ all really fucked up Black Ops Cold War lmao i get ready for... a flop
4181,1920,CallOfDutyBlackopsColdWar,0,@CallofDuty y’all really up off Black Ops Cold War lmao get ready get that flop
4182,1921,CallOfDutyBlackopsColdWar,0,This shit is about to be so hard isn’t it
4183,1921,CallOfDutyBlackopsColdWar,0,"This shit gets so hard, right?"
4184,1921,CallOfDutyBlackopsColdWar,0,This shit is about to be so hard isn't it
4185,1921,CallOfDutyBlackopsColdWar,0,This job is about to be so hard isn’t it
4186,1921,CallOfDutyBlackopsColdWar,0,This boy shit is about to be so hard isn... ’ t it
4187,1921,CallOfDutyBlackopsColdWar,0,This shit is about on be so hard isn’t it
4188,1922,CallOfDutyBlackopsColdWar,0,Can we keep warzone as the COD br and consistently update that and then just focus on multiplayer for this year pls. Multiplayer is now suffering because of the focus on br in the last two games
4189,1922,CallOfDutyBlackopsColdWar,0,Can we keep Warzone as COD br and update it consistently and then just focus on multiplayer for this year? Multiplayer now suffers from the focus on br in the last two games.
4190,1922,CallOfDutyBlackopsColdWar,0,"Can we keep warzone as COD br and update it consistently, and then just focus on the multiplayer this year pls. The multiplayer is now suffering because of the focus on br in the last two games."
4191,1922,CallOfDutyBlackopsColdWar,0,Can we keep warzone as my COD br ll consistently update that and then just focus to multiplayer for this year pls. Multiplayer is now suffering because of the focus only br in the last two games
4192,1922,CallOfDutyBlackopsColdWar,0,Can we keep warzone open as for the COD br and very consistently update that engine and then just focus back on multiplayer for this year more pls. Multiplayer is now suffering further because of the focus on br in over the last two games
4193,1922,CallOfDutyBlackopsColdWar,0,Can we keep warzone as the COD br and simply update that and then just focus in multiplayer for this year pls. Multiplayer is being suffering because of low impact on br in the last 15 games
4194,1923,CallOfDutyBlackopsColdWar,0,"Black Ops Cold War is definitely a step down from Modern Warfare. There's no double time or leaning, it feels dated, the gunplay is slow, the sounds are meh and weak in comparison."
4195,1923,CallOfDutyBlackopsColdWar,0,"Black Ops Cold War is definitely a step back from Modern Warfare. There is no double time or inclination, it feels old fashioned, the gun game is slow, the sounds are meh and weak compared to it."
4196,1923,CallOfDutyBlackopsColdWar,0,"Black Ops Cold War is definitely a step away from Modern Warfare. There's no double time or tilt, it seems outdated, the game is slow, the sounds meh and weak by comparison."
4197,1923,CallOfDutyBlackopsColdWar,0,"Black Ops Cold Game is definitely a step down from Constant Warfare. There's no double time or leaning, it reads dated, the gunplay is slow, the sounds are meh and weak of comparison."
4198,1923,CallOfDutyBlackopsColdWar,0,"Black Ops Cold War is definitely a step down completely from Modern Ground Warfare. There'isn s no double time shooting or leaning, it just feels so dated, the gunplay is slow, the sounds are pretty meh shit and weak in comparison."
4199,1923,CallOfDutyBlackopsColdWar,0,"Black Ops Cold War is definitely a step over from Modern West. The's no forward time or leaning, it feels dated, the gunplay is slow, your sounds are meh and weak in comparison."
4200,1924,CallOfDutyBlackopsColdWar,0,Why am I excited about a Call of Duty game what the fuck
4201,1924,CallOfDutyBlackopsColdWar,0,"Why am I excited about a Call of Duty game, what the hell?"
4202,1924,CallOfDutyBlackopsColdWar,0,Why I'm excited about Call of Duty game that fuck
4203,1924,CallOfDutyBlackopsColdWar,0,Why am<unk> excited about a Call of Duty game what the fuck
4204,1924,CallOfDutyBlackopsColdWar,0,32 Why am I excited about a Call of Duty game what that the fuck
4205,1924,CallOfDutyBlackopsColdWar,0,Why NOT I excited about a Call of Duty game what the fuck
4212,1926,CallOfDutyBlackopsColdWar,1,Black Ops is coming out soon and I’ve been having major Cold War Era vibes and I love every second of it.
4213,1926,CallOfDutyBlackopsColdWar,1,Black Ops is coming out soon and I have great Cold War-era vibes and I love every second of it.
4214,1926,CallOfDutyBlackopsColdWar,1,Black Ops is coming out soon and I had great Cold War era Era vibes and I love every second of them.
4215,1926,CallOfDutyBlackopsColdWar,1,Black Ops is coming out soon and I’ve been having major Cold War Era vibes and I love every day watching it.
4216,1926,CallOfDutyBlackopsColdWar,1,Black Ops is coming out soon and I ’ « ve been having major Cold War Korean Era revolutionary vibes and how I love every second of doing it.
4217,1926,CallOfDutyBlackopsColdWar,1,Night Ops is coming out soon and I’ve been in major Cold War theater vibes and I love each second of it.
4218,1927,CallOfDutyBlackopsColdWar,1,DON’t be FUCKEN LATE
4219,1927,CallOfDutyBlackopsColdWar,1,Don't be damned if you're late
4220,1927,CallOfDutyBlackopsColdWar,1,DO NOT BE FUCCEN PERMANENT
4221,1927,CallOfDutyBlackopsColdWar,1,DON’t be FUCKEN …
4222,1927,CallOfDutyBlackopsColdWar,1,AND DON ’ t yet be FUCKEN LATE
4223,1927,CallOfDutyBlackopsColdWar,1,DON’t be FUCKEN TO
4224,1928,CallOfDutyBlackopsColdWar,1,Here we go . 
4225,1928,CallOfDutyBlackopsColdWar,1,"So far, so good."
4226,1928,CallOfDutyBlackopsColdWar,1,Here we go.
4227,1928,CallOfDutyBlackopsColdWar,1,Here we go >>>
4228,1928,CallOfDutyBlackopsColdWar,1,Here we must go.
4229,1928,CallOfDutyBlackopsColdWar,1,Here we sit.
4230,1929,CallOfDutyBlackopsColdWar,0, 
4231,1929,CallOfDutyBlackopsColdWar,0,It is not the first time that the EU Commission has taken such a step.
4232,1929,CallOfDutyBlackopsColdWar,0,"At the same time, despite the fact that there are currently some 100 million people living below the poverty line, most of them do not have access to health services and do not have access to health care, while most of them do not have access to health care."
4233,1929,CallOfDutyBlackopsColdWar,0,
4234,1929,CallOfDutyBlackopsColdWar,0,
4235,1929,CallOfDutyBlackopsColdWar,0,
4236,1930,CallOfDutyBlackopsColdWar,0,This game sucks  
4237,1930,CallOfDutyBlackopsColdWar,0,
4238,1930,CallOfDutyBlackopsColdWar,0,This game sucks
4239,1930,CallOfDutyBlackopsColdWar,0,This game history
4240,1930,CallOfDutyBlackopsColdWar,0,This Football game sucks
4241,1930,CallOfDutyBlackopsColdWar,0,This game in
4242,1931,CallOfDutyBlackopsColdWar,1,Soooo Cold War beta tonight on xbox .  I enjoyed it on Ps4 but can't wait to play on xbox .   
4243,1931,CallOfDutyBlackopsColdWar,1,"Soooo Cold War Beta tonight on Xbox. I enjoyed it on Ps4, but can't wait to play on Xbox."
4244,1931,CallOfDutyBlackopsColdWar,1,Soooo Cold War beta tonight on xbox. I enjoyed it on Ps4 but can't wait to play on xbox.
4245,1931,CallOfDutyBlackopsColdWar,1,Soooo Cold War beta tonight on xbox TV  I enjoyed it on Ps4 but can't wait to go on xbox.
4246,1931,CallOfDutyBlackopsColdWar,1,Soooo Cold War Games beta was tonight on xbox. But I enjoyed it on Ps4 but you can'5 t wait to play on xbox.
4247,1931,CallOfDutyBlackopsColdWar,1,finished Cold War beta tonight using xbox. I finished it on Ps4 but can't wait to play on Xbox.
4248,1932,CallOfDutyBlackopsColdWar,1,Wow
4249,1932,CallOfDutyBlackopsColdWar,1,Wow
4250,1932,CallOfDutyBlackopsColdWar,1,Wow
4251,1932,CallOfDutyBlackopsColdWar,1,Wow
4252,1932,CallOfDutyBlackopsColdWar,1,and Wow
4253,1932,CallOfDutyBlackopsColdWar,1,Wow
4260,1934,CallOfDutyBlackopsColdWar,0,Fuck y’all
4261,1934,CallOfDutyBlackopsColdWar,0,Fuck y'all
4262,1934,CallOfDutyBlackopsColdWar,0,Fuck y'all
4263,1934,CallOfDutyBlackopsColdWar,0,Fuck you
4264,1934,CallOfDutyBlackopsColdWar,0,Fuck y from ’ all
4265,1934,CallOfDutyBlackopsColdWar,0,Fuck y’all
4272,1936,CallOfDutyBlackopsColdWar,0,Worst way to die in the  
4273,1936,CallOfDutyBlackopsColdWar,0,The worst way to die in the world
4274,1936,CallOfDutyBlackopsColdWar,0,The Worst Way to Die in
4275,1936,CallOfDutyBlackopsColdWar,0,Worst way to die among the
4276,1936,CallOfDutyBlackopsColdWar,0,Worst way to die in America the
4277,1936,CallOfDutyBlackopsColdWar,0,the way to die in the
4278,1937,CallOfDutyBlackopsColdWar,0,dont do this please
4279,1937,CallOfDutyBlackopsColdWar,0,Please don't do that
4280,1937,CallOfDutyBlackopsColdWar,0,dont do this please
4281,1937,CallOfDutyBlackopsColdWar,0,dont do this again
4282,1937,CallOfDutyBlackopsColdWar,0,dont do about this please
4283,1937,CallOfDutyBlackopsColdWar,0,dont buy this please
4284,1938,CallOfDutyBlackopsColdWar,0,"""Strong SBMM"". Yep, this is going to be the worst CoD multiplayer.. You're taking barely functional networking from Treyarch, and adding something that makes the networking worse.. It's already ruining MW's networking, and that's from Infinity Ward."
4285,1938,CallOfDutyBlackopsColdWar,0,"""Strong SBMM."" Yes, this will be the worst CoD multiplayer... You take barely functioning networks from Treyarch and add something that makes the networking even worse... It's already ruining the networking of MW, and that's from Infinity Ward."
4286,1938,CallOfDutyBlackopsColdWar,0,"""Strong SBMM."" Yep, this is going to be the worst CoD multiplayer.. You're taking hard functional networking from Treyarch, and adding something that makes the networking worse.. It's already ruining MW's networking, and that's from Infinity Ward."
4287,1938,CallOfDutyBlackopsColdWar,0,"""Strong SBMM"". Yep, this is going to be the worst CoD multiplayer.. You're taking barely stable networking from PC, and adding it obviously makes the networking worse.. and already ruining MW's networking, and that's from Infinity Ward."
4288,1938,CallOfDutyBlackopsColdWar,0,""" Strong SBMM "". 2 Yep, this is going to probably be the worst CoD multiplayer.. You'about re taking barely functional networking from Treyarch, and adding something inside that just makes the social networking worse.. It's already ruining the MW's networking, right and that's came from Infinity Control Ward."
4289,1938,CallOfDutyBlackopsColdWar,0,"""Strong SBMM"". Yep, this is going to represent the worst CoD multiplayer.. You're taking even functional networking out Treyarch, were adding something that makes only networking worse.. It's have disabled anyone's networking, and that's from Crystal Junction."
4290,1939,CallOfDutyBlackopsColdWar,0,Say goodbye to your 825 GB on PS5. It’s all gonna be gone after this
4291,1939,CallOfDutyBlackopsColdWar,0,Say goodbye to your 825 GB on the PS5. After that it's all over
4292,1939,CallOfDutyBlackopsColdWar,0,Say goodbye to your 825 GB on PS5. It's all gone to be gone after this
4293,1939,CallOfDutyBlackopsColdWar,0,Say goodbye to your 825 GB on PS5. It’s all just go gone after this
4294,1939,CallOfDutyBlackopsColdWar,0,No Say proper goodbye to your old 825 GB cell on PS5. It ’ s all gonna be gone after this
